rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,report_period,ann_date,known_at,available_at,factor_id,factor_name
20260331,000404,0.2624,0.1884,61.2218,2.6377,-1.57564,-1.57564,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,000407,0.1163,-0.1253,44.1826,1.171,-1.06921,-1.06921,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000408,0.8899,-0.0507,7.0627,9.2881,1.0489,1.0489,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,000409,0.1221,-0.2738,30.7085,1.2165,-0.55635,-0.55635,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,000410,-0.0811,-0.1139,52.2327,0.807,-1.43292,-1.43292,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000411,0.1505,-2.4888,65.1262,1.5254,-2.35248,-2.35248,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000415,0.3038,0.7614,81.7503,3.0609,-2.24982,-2.24982,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000417,0.1349,-0.1245,52.1945,1.3584,-1.37516,-1.37516,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000419,0.0821,-0.4245,31.5654,0.8242,-0.65091,-0.65091,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000420,0.0614,0.0362,64.8872,0.6156,-1.90758,-1.90758,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000421,0.2568,0.3018,55.1062,2.6042,-1.31114,-1.31114,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000422,0.2909,0.8717,70.4496,2.6207,-1.80639,-1.80639,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000423,0.4224,0.0448,20.0158,4.305,0.17096,0.17096,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000425,0.328,0.1832,65.041,3.3405,-1.67603,-1.67603,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000426,1.2354,0.6853,41.4046,13.1693,0.11573,0.11573,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000428,-0.4889,0.0043,84.115,4.7779,-2.4606,-2.4606,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000429,0.3991,0.6206,48.0381,3.992,-0.85794,-0.85794,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000430,1.6922,-0.026,29.8708,19.5181,0.90373,0.90373,20260331,20260414,20260414,20260414,F06,FUNDAMENTAL_QUALITY
20260331,000488,-11.9215,0.0087,95.5833,77.6255,0.79461,0.79461,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000498,0.0323,-1.9867,76.0158,0.6316,-2.75905,-2.75905,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000501,0.1115,0.6081,63.9455,1.1244,-1.71663,-1.71663,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000503,-0.5069,-0.0685,45.1448,4.9447,-0.90709,-0.90709,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000504,0.4,-0.2748,63.6892,4.0916,-1.65628,-1.65628,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000505,0.0253,0.5244,44.884,0.2838,-1.03559,-1.03559,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000506,2.0877,0.0133,37.0877,23.6036,0.93482,0.93482,20260331,20260416,20260416,20260416,F06,FUNDAMENTAL_QUALITY
20260331,000507,0.1084,0.2001,53.3301,1.0379,-1.37969,-1.37969,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000509,-0.2023,0.0153,76.6353,2.0527,-2.31223,-2.31223,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000510,-0.4921,-0.1264,57.5817,4.8089,-1.4237,-1.4237,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000513,0.3978,0.9207,35.5889,4.0631,-0.29538,-0.29538,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000514,0.088,-0.0106,41.298,0.8836,-0.95288,-0.95288,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000516,-0.1478,0.1114,69.1117,1.4676,-2.02564,-2.02564,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000517,-0.061,0.2229,58.776,0.6108,-1.63837,-1.63837,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000518,-0.3492,-0.0154,27.5725,3.4392,-0.2782,-0.2782,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000519,0.0524,0.47,41.7051,0.5266,-0.90042,-0.90042,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000520,0.0791,-0.001,39.4774,0.7871,-0.88547,-0.88547,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000521,0.1165,-0.8298,71.9319,1.1526,-2.32122,-2.32122,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,000523,0.2424,0.0205,36.8428,2.4481,-0.64873,-0.64873,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000524,0.1419,-0.0797,38.9852,1.4288,-0.83246,-0.83246,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000525,0.0131,0.0771,60.7041,0.1292,-1.76934,-1.76934,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000526,0.8878,4.5033,76.1789,9.1206,-0.8164,-0.8164,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000528,0.3186,-0.2692,62.4611,3.2161,-1.67254,-1.67254,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000529,-0.0069,-0.1247,54.2901,0.0682,-1.55921,-1.55921,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000530,0.0664,-0.2028,55.9401,0.6695,-1.59341,-1.59341,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000531,0.2811,0.2025,58.2093,2.8263,-1.43788,-1.43788,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000532,-0.0331,0.24,26.1815,0.3317,-0.34704,-0.34704,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000533,0.1716,0.0068,63.2533,1.7306,-1.76276,-1.76276,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000534,0.4549,-0.0526,64.3849,4.6654,-1.59593,-1.59593,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000536,-2.6354,-0.0278,84.3752,22.8221,-1.48919,-1.48919,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000537,0.0413,0.2507,73.8588,0.4477,-2.23674,-2.23674,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000538,0.4832,0.4646,25.3069,4.9605,0.09305,0.09305,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000539,-0.0651,0.6232,76.9648,0.6487,-2.28373,-2.28373,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000541,0.038,-0.0917,37.8539,0.3814,-0.86982,-0.86982,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000543,0.253,0.7562,62.7833,2.5443,-1.53173,-1.53173,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000544,0.3609,-0.3991,73.0142,3.0883,-2.12491,-2.12491,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000545,-0.4549,-0.0118,59.4149,4.4588,-1.49372,-1.49372,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000546,-0.1513,-0.0099,28.5668,1.5025,-0.42619,-0.42619,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000547,-0.2965,-0.147,47.9633,2.8782,-1.15224,-1.15224,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000548,0.0724,-0.0134,13.3532,0.7493,0.15379,0.15379,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000550,0.2868,-2.3032,60.2673,2.8684,-2.01786,-2.01786,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000551,0.4078,0.3037,35.6434,4.1744,-0.41251,-0.41251,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000552,0.0327,0.0208,54.2269,0.3945,-1.50187,-1.50187,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000553,0.3173,-0.422,63.5144,3.2078,-1.7459,-1.7459,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000554,0.5648,0.1467,27.282,5.8357,0.01698,0.01698,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000555,-0.165,-1.0376,51.7511,1.6258,-1.55217,-1.55217,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000557,0.0815,0.0854,8.9681,0.8178,0.35442,0.35442,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000558,0.0392,-0.0437,52.7624,0.3924,-1.45568,-1.45568,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,000559,0.2794,-0.012,64.5321,2.8197,-1.73429,-1.73429,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000560,0.0058,0.2483,60.3968,0.0587,-1.72824,-1.72824,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000561,-0.1831,-0.1781,55.3757,1.8161,-1.51441,-1.51441,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000563,0.1559,0.2085,29.1801,1.5456,-0.37346,-0.37346,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000564,-0.0946,-0.0187,50.8999,0.9504,-1.35237,-1.35237,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000565,0.2026,-0.0862,20.6553,1.9506,-0.05974,-0.05974,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000566,-133.8636,0.0118,99.3533,177.3377,-4.90152,-4.90152,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000567,0.6968,0.0138,40.2884,7.2194,-0.42439,-0.42439,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000568,0.7189,3.0864,21.8137,7.316,0.93761,0.93761,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000570,0.2106,-0.3968,36.0147,2.1332,-0.72322,-0.72322,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000571,-20.7368,-0.0613,68.5378,115.1782,3.48429,3.48429,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000572,-0.2013,-0.1269,52.5806,1.9987,-1.38202,-1.38202,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000573,0.2545,-0.0321,21.7242,2.5787,-0.04461,-0.04461,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000576,0.0116,-0.22,28.3504,0.1172,-0.5356,-0.5356,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000581,0.1861,0.312,29.7506,1.8635,-0.35137,-0.35137,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000582,0.1159,0.2992,43.3316,1.1619,-0.95094,-0.95094,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000586,-0.1742,-0.0337,47.39,1.726,-1.17123,-1.17123,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000589,0.2029,0.2414,51.4223,1.9746,-1.22323,-1.22323,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000590,-0.1261,-0.0996,38.0525,1.252,-0.83772,-0.83772,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000591,0.0763,0.0061,56.3245,0.7664,-1.55956,-1.55956,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000592,-0.0109,-0.0147,43.5177,0.102,-1.10448,-1.10448,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000593,0.1662,0.1253,48.8542,1.6733,-1.16748,-1.16748,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000595,0.0469,0.0994,89.5059,0.4089,-2.89488,-2.89488,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000596,0.6151,3.6159,32.9709,6.28,0.51778,0.51778,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000597,0.0488,0.0118,58.1694,0.4805,-1.65402,-1.65402,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000598,0.2608,0.0583,57.6447,2.6389,-1.45866,-1.45866,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000599,0.0287,1.1232,68.4941,1.3038,-1.79189,-1.79189,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000600,0.4797,0.6689,57.2405,4.5525,-1.17094,-1.17094,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000601,0.026,0.0388,67.0442,0.2561,-2.02084,-2.02084,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000603,0.2221,0.0846,47.3339,2.2464,-1.07102,-1.07102,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000605,0.0867,0.086,65.5282,0.8712,-1.90369,-1.90369,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000607,-0.2293,-0.0876,56.2476,2.263,-1.50601,-1.50601,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000608,-0.1095,0.0194,41.0537,1.1365,-0.94,-0.94,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000609,1.3186,0.1134,119.1938,0.0,-3.97965,-3.97965,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000610,3.2904,-0.0242,106.6196,0.0,-3.30706,-3.30706,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000612,0.662,0.2788,15.0299,6.857,0.61126,0.61126,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000615,-1.3106,0.0009,26.0906,12.3666,0.28332,0.28332,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000617,0.1425,-1.0788,82.6161,1.491,-2.7732,-2.7732,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000619,-0.1048,-0.0518,44.8981,1.0437,-1.11373,-1.11373,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000620,-0.3247,-0.0204,62.059,3.2037,-1.67185,-1.67185,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000623,0.2805,0.0089,10.076,2.7864,0.44594,0.44594,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000625,0.0514,-1.175,57.1494,0.4536,-1.85207,-1.85207,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000626,0.2657,-2.0961,75.1988,2.6891,-2.58775,-2.58775,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000628,0.008,-0.8862,79.9788,0.0813,-2.73662,-2.73662,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000629,0.0578,0.0176,13.5669,0.5832,0.13891,0.13891,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000630,0.3576,0.4945,54.3423,3.5947,-1.16595,-1.16595,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000631,0.0125,0.0057,23.3078,0.1244,-0.2882,-0.2882,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000632,-9.1605,-0.1072,94.6507,63.1711,0.12124,0.12124,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000633,0.0771,-0.09,58.1709,0.767,-1.65251,-1.65251,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000635,-1.1791,-0.2796,55.0408,11.0839,-1.00309,-1.00309,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000636,0.0741,-0.1882,23.2254,0.7086,-0.27858,-0.27858,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000637,-0.5425,0.0993,71.0189,5.7468,-1.85855,-1.85855,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000638,-0.5077,-0.0127,67.0885,4.9454,-1.77368,-1.77368,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000639,-0.0562,-0.0379,59.3986,0.5615,-1.71823,-1.71823,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000650,0.2174,0.089,10.3841,2.1983,0.40412,0.40412,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000651,0.4016,1.3922,59.1541,4.0826,-1.14199,-1.14199,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000652,0.019,0.0013,84.2152,0.1916,-2.72015,-2.72015,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000655,0.0994,-0.093,10.7162,0.9995,0.26273,0.26273,20260331,20260415,20260415,20260415,F06,FUNDAMENTAL_QUALITY
20260331,000656,-0.1031,-0.014,67.4121,1.0215,-2.008,-2.008,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000657,0.8529,-0.9374,59.3819,9.0278,-1.24214,-1.24214,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000659,-0.5793,0.0151,100.2419,5.3348,-3.0754,-3.0754,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000661,0.1263,2.6915,18.3047,1.2452,0.53506,0.53506,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,000663,-0.1364,-0.1263,36.5982,1.3534,-0.77915,-0.77915,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000665,-0.3562,0.1259,65.2235,3.5365,-1.75014,-1.75014,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000668,-0.1768,-0.2874,37.3407,1.6829,-0.82314,-0.82314,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000669,0.1106,0.0497,93.1417,1.1192,-2.99653,-2.99653,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000670,-3.7968,-0.0263,75.1599,30.8017,-0.70448,-0.70448,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000672,0.032,0.0572,39.5237,0.3515,-0.90943,-0.90943,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000676,0.1083,-0.0117,13.564,1.0788,0.17125,0.17125,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000677,0.0974,-0.0849,43.0898,0.983,-1.03184,-1.03184,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000678,-0.2358,0.0528,65.4898,2.4254,-1.83744,-1.83744,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000679,-0.8653,-0.0201,95.026,8.3212,-2.70333,-2.70333,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000680,0.5185,0.1018,66.2556,5.3062,-1.59081,-1.59081,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000681,0.6254,0.013,16.8629,6.4142,0.45162,0.45162,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000682,0.3833,-0.2829,52.8068,3.9091,-1.23645,-1.23645,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000683,0.3138,0.1545,57.1809,3.2839,-1.37257,-1.37257,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000685,0.3067,-0.0183,46.8136,3.0761,-1.00701,-1.00701,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000686,0.2039,2.9061,83.4177,2.0121,-1.96756,-1.96756,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000688,1.1867,0.313,67.8369,12.6095,-1.05816,-1.05816,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,000690,0.2327,0.3648,40.2943,2.3961,-0.72238,-0.72238,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000691,0.0788,-0.1063,32.9285,0.7941,-0.64414,-0.64414,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000692,2.6504,-1.4252,97.2838,31.1267,-1.2028,-1.2028,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000695,-0.3748,-0.5147,83.1121,6.0063,-2.43097,-2.43097,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000697,0.0037,-0.0323,25.6444,0.0363,-0.39602,-0.39602,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000698,0.0589,-0.0418,72.95,0.5947,-2.24732,-2.24732,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000700,0.4098,0.1949,46.4511,4.1689,-0.86673,-0.86673,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000701,0.2662,-4.2382,78.5517,0.4761,-3.29767,-3.29767,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000702,-0.3791,-0.1875,53.513,3.7045,-1.3355,-1.3355,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000703,0.867,-0.6735,71.4578,7.7458,-1.75644,-1.75644,20260331,20260415,20260415,20260415,F06,FUNDAMENTAL_QUALITY
20260331,000705,-0.1122,0.0788,33.5718,1.1127,-0.63072,-0.63072,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000707,-0.0829,0.1344,46.2507,0.8255,-1.14295,-1.14295,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000708,0.3383,0.0287,56.8833,3.4087,-1.37506,-1.37506,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,000709,0.0532,0.3342,74.6329,0.5438,-2.24341,-2.24341,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000710,-0.1459,-0.2592,31.8163,1.3476,-0.6158,-0.6158,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000711,0.1421,-0.0252,50.3983,1.4923,-1.27381,-1.27381,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000712,-0.0671,1.0672,79.8857,0.5863,-2.31614,-2.31614,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000713,-0.0536,-0.0521,31.5404,0.5341,-0.60835,-0.60835,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000715,0.1062,0.0546,27.4961,1.0196,-0.37691,-0.37691,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000716,0.1309,0.1198,41.2736,1.3095,-0.89315,-0.89315,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000717,-0.0862,0.0452,64.572,0.8583,-1.89175,-1.89175,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000718,0.0053,0.0041,28.6675,0.0544,-0.50829,-0.50829,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000719,0.0898,-0.2398,36.1953,0.9021,-0.7932,-0.7932,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000720,-0.1181,0.1274,61.0342,1.177,-1.71576,-1.71576,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000721,-2.2973,0.0326,88.6115,20.679,-1.75561,-1.75561,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000722,0.0439,0.043,9.8532,0.4139,0.27985,0.27985,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000723,-0.2851,0.0753,64.4151,2.6033,-1.78302,-1.78302,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,000725,0.1361,0.332,51.9161,1.2619,-1.27906,-1.27906,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000726,0.0918,0.1976,27.355,0.9522,-0.3486,-0.3486,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000727,-1.5664,-0.2457,81.0856,14.7826,-1.83022,-1.83022,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000728,0.1347,1.1023,81.1168,1.4077,-2.28343,-2.28343,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000729,0.1681,0.4525,30.9415,1.6957,-0.38389,-0.38389,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,000731,-0.0838,-0.3697,13.8762,0.8346,0.05169,0.05169,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000733,0.0101,-0.3624,16.9645,0.101,-0.10989,-0.10989,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,000735,-0.3979,-0.0673,51.9535,3.9028,-1.23774,-1.23774,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,000736,0.0308,-0.155,46.8525,0.2839,-1.24963,-1.24963,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000737,0.8272,-0.7033,64.6004,8.6465,-1.43205,-1.43205,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,000738,0.1005,-0.2588,17.9558,1.0104,-0.05916,-0.05916,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,000739,0.3799,0.1079,46.3747,3.8609,-0.90459,-0.90459,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,000750,0.1118,3.2137,73.8994,1.1315,-1.59325,-1.59325,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
